,Price (in rupees),Carpet Area
144134,4624.0,800.0
144135,9474.0,950.0
144136,10482.0,1550.0
144137,5806.0,1550.0
144138,5732.0,2365.0
144139,3571.0,1120.0
144140,3571.0,1120.0
144141,3553.0,1140.0
144142,8040.0,595.0
144143,6595.0,1395.0
144144,5791.0,1690.0
144145,7018.0,1185.0
144146,10366.0,820.0
144147,4815.0,839.0
144148,7494.0,1400.0
144149,0.0,800.0
144150,5659.0,730.0
144151,6970.0,1550.0
144152,6926.0,1080.0
144153,6618.0,1200.0
144154,8338.0,1655.0
144155,9227.0,1875.0
144156,7612.0,970.0
144157,14887.0,1545.0
144158,6388.0,1650.0
144159,11111.0,1250.0
144160,10359.0,2600.0
144161,5700.0,500.0
144162,6579.0,895.0
144163,7407.0,747.0
144164,3750.0,750.0
144165,7692.0,1625.0
144166,8696.0,1500.0
144167,0.0,925.0
144168,5189.0,925.0
144169,6220.0,900.0
144170,5126.0,1590.0
144171,5273.0,1363.0
144172,9214.0,1700.0
144173,5882.0,1700.0
144174,5094.0,530.0
144175,4681.0,1175.0
144176,5288.0,1040.0
144177,5532.0,1175.0
144178,5500.0,780.0
144179,8676.0,1850.0
144180,5091.0,1100.0
144181,4752.0,1080.0
144182,3034.0,1450.0
144183,7727.0,1800.0
144184,0.0,949.0
144185,12857.0,700.0
144186,0.0,936.0
144187,0.0,936.0
144188,0.0,947.0
144189,5536.0,1082.0
144190,5687.0,1055.0
144191,7104.0,915.0
144192,6278.0,1158.0
144193,11932.0,1840.0
144194,6452.0,2480.0
144195,6000.0,1880.0
144196,5000.0,1695.0
144197,4597.0,1675.0
144198,9382.0,2217.0
144199,8660.0,1560.0
144200,5263.0,950.0
144201,7847.0,1147.0
144202,4615.0,1300.0
144203,3825.0,1255.0
144204,4937.0,1418.0
144205,5613.0,2494.0
144206,6100.0,1880.0
144207,4194.0,1414.0
144208,12000.0,1380.0
144209,8664.0,1385.0
144210,8730.0,1661.0
144211,12654.0,1448.0
144212,14706.0,1577.0
144213,6724.0,900.0
144214,4601.0,1115.0
144215,4684.0,1580.0
144216,12002.0,4874.0
144217,8889.0,2100.0
144218,12481.0,2003.0
144219,4906.0,1325.0
144220,9000.0,4500.0
144221,9844.0,3050.0
144222,5990.0,1202.0
144223,5826.0,1150.0
144224,14505.0,1827.0
144225,4573.0,1465.0
144226,10022.0,2275.0
144227,5096.0,1350.0
144228,3759.0,1370.0
144229,7601.0,90.0
144230,4783.0,1150.0
144231,5979.0,1035.0
144232,7903.0,1645.0
144233,2524.0,975.0
144234,5563.0,1995.0
144235,7123.0,1475.0
144236,7700.0,1600.0
144237,6613.0,1739.0
144238,6150.0,950.0
144239,8880.0,1295.0
144240,9817.0,2190.0
144241,5445.0,955.0
144242,0.0,2700.0
144243,8470.0,1830.0
144244,6609.0,623.0
144245,6356.0,1180.0
144246,3273.0,400.0
144247,5515.0,1360.0
144248,7206.0,1200.0
144249,4924.0,792.0
144250,10800.0,2500.0
144251,6633.0,810.0
144252,6894.0,425.0
144253,7207.0,1000.0
144254,3333.0,480.0
144255,9588.0,1408.0
144256,6316.0,950.0
144257,7902.0,1425.0
144258,7563.0,1825.0
144259,13457.0,1620.0
144260,6519.0,1200.0
144261,7048.0,300.0
144262,3725.0,1020.0
144263,3538.0,600.0
144264,11770.0,2124.0
144265,6923.0,1100.0
144266,5106.0,1175.0
144267,4198.0,900.0
144268,6875.0,1500.0
144269,13285.0,1338.0
144270,5268.0,1025.0
144271,0.0,1179.0
144272,11406.0,3200.0
144273,7437.0,680.0
144274,6500.0,3000.0
144275,9143.0,1200.0
144276,5000.0,1580.0
144277,5323.0,1503.0
144278,5500.0,1275.0
144279,5300.0,875.0
144280,14992.0,6570.0
144281,5500.0,875.0
144282,5500.0,1375.0
144283,5778.0,1125.0
144284,3557.0,980.0
144285,6000.0,1075.0
144286,5911.0,1015.0
144287,7280.0,1095.0
144288,3426.0,899.0
144289,0.0,576.0
144290,9589.0,1500.0
144291,8753.0,1500.0
144292,6000.0,1635.0
144293,5763.0,1180.0
144294,5995.0,1635.0
144295,5500.0,1275.0
144296,8527.0,1600.0
144297,4937.0,1195.0
144298,5036.0,1390.0
144299,11087.0,2300.0
144300,14706.0,1577.0
144301,5909.0,450.0
144302,6054.0,1082.0
144303,7344.0,2000.0
144304,5799.0,1690.0
144305,10000.0,2010.0
144306,4667.0,1050.0
144307,5585.0,1500.0
144308,16611.0,1530.0
144309,7114.0,1968.0
144310,0.0,3350.0
144311,6804.0,1195.0
144312,5882.0,1700.0
144313,10000.0,1750.0
144314,5957.0,1150.0
144315,7396.0,1200.0
144316,7273.0,1000.0
144317,5324.0,1202.0
144318,11028.0,2145.0
144319,6208.0,1800.0
144320,7834.0,1085.0
144321,5594.0,1001.0
144322,5277.0,822.0
144323,8570.0,1560.0
144324,5000.0,775.0
144325,9677.0,1300.0
144326,8780.0,4100.0
144327,6995.0,755.0
144328,8562.0,1600.0
144329,4326.0,1965.0
144330,6839.0,1305.0
144331,5404.0,890.0
144332,5500.0,1375.0
144333,6000.0,1075.0
144334,14867.0,2005.0
144335,5560.0,1012.0
144336,5556.0,1420.0
144337,9750.0,1850.0
144338,8664.0,1385.0
144339,6892.0,1625.0
144340,9032.0,1400.0
144341,5217.0,1050.0
144342,8430.0,875.0
144343,9619.0,2599.0
144344,8796.0,1560.0
144345,10324.0,2625.0
144346,8889.0,1750.0
144347,10742.0,1150.0
144348,11176.0,1300.0
144349,6200.0,814.0
144350,6957.0,890.0
144351,0.0,380.0
144352,0.0,369.0
144353,0.0,369.0
144354,16604.0,1000.0
144355,7770.0,757.0
144356,7952.0,810.0
144357,7339.0,890.0
144358,5306.0,750.0
144359,11111.0,2250.0
144360,9891.0,870.0
144361,12500.0,1320.0
144362,9231.0,1050.0
144363,7692.0,1024.0
144364,4757.0,740.0
144365,4651.0,450.0
144366,7143.0,560.0
144367,7909.0,828.0
144368,0.0,15537.0
144369,5529.0,633.0
144370,6842.0,730.0
144371,5273.0,738.0
144372,4235.0,288.0
144373,0.0,685.0
144374,9219.0,960.0
144375,10256.0,1200.0
144376,4640.0,862.0
144377,7385.0,650.0
144378,10927.0,1300.0
144379,9778.0,2165.0
144380,0.0,1200.0
144381,3965.0,744.0
144382,4687.0,515.0
144383,19182.0,3910.0
144384,11230.0,1140.0
144385,10779.0,2500.0
144386,10119.0,1210.0
144387,7143.0,950.0
144388,10714.0,420.0
144389,3929.0,560.0
144390,4897.0,501.0
144391,6809.0,475.0
144392,4452.0,525.0
144393,7816.0,870.0
144394,10870.0,1150.0
144395,4517.0,465.0
144396,3860.0,430.0
144397,4545.0,770.0
144398,8148.0,1350.0
144399,7656.0,1050.0
144400,6835.0,395.0
144401,5895.0,730.0
144402,6250.0,726.0
144403,4343.0,875.0
144404,5156.0,470.0
144405,14851.0,1010.0
144406,5801.0,950.0
144407,5000.0,500.0
144408,12188.0,2650.0
144409,6306.0,333.0
144410,5547.0,685.0
144411,4082.0,980.0
144412,4727.0,1100.0
144413,5738.0,1010.0
144414,6150.0,615.0
144415,5700.0,1000.0
144416,7716.0,750.0
144417,8125.0,1200.0
144418,3511.0,997.0
144419,7784.0,1050.0
144420,4590.0,489.0
144421,0.0,750.0
144422,9010.0,931.0
144423,6240.0,400.0
144424,8421.0,703.0
144425,10000.0,1200.0
144426,9158.0,730.0
144427,10800.0,950.0
144428,4696.0,1100.0
144429,9405.0,1109.0
144430,0.0,683.0
144431,4083.0,900.0
144432,5793.0,525.0
144433,0.0,800.0
144434,12424.0,1300.0
144435,4198.0,655.0
144436,5038.0,655.0
144437,16412.0,970.0
144438,5718.0,655.0
144439,4124.0,970.0
144440,4948.0,768.0
144441,6597.0,576.0
144442,4833.0,465.0
144443,4933.0,599.0
144444,0.0,8242.0
144445,5391.0,500.0
144446,7500.0,1000.0
144447,6280.0,614.0
144448,5825.0,380.0
144449,6154.0,6500.0
144450,4678.0,548.0
144451,7907.0,757.0
144452,10588.0,1200.0
144453,9000.0,1150.0
144454,5566.0,539.0
144455,12162.0,1950.0
144456,6256.0,831.0
144457,12615.0,2850.0
144458,8565.0,666.0
144459,4675.0,385.0
144460,10800.0,950.0
144461,6926.0,855.0
144462,0.0,0.0
144463,7852.0,757.0
144464,8005.0,812.0
144465,5833.0,475.0
144466,5556.0,1555.0
144467,10000.0,1550.0
144468,10646.0,950.0
144469,4931.0,634.0
144470,4246.0,650.0
144471,7330.0,900.0
144472,7840.0,950.0
144473,14062.0,3200.0
144474,11860.0,2400.0
144475,6483.0,599.0
144476,6429.0,560.0
144477,0.0,655.0
144478,7769.0,1050.0
144479,13562.0,1000.0
144480,7952.0,757.0
144481,6332.0,995.0
144482,5500.0,1000.0
144483,10545.0,450.0
144484,5778.0,1125.0
144485,4887.0,1330.0
144486,4962.0,1330.0
144487,10287.0,1690.0
144488,19565.0,4600.0
144489,6410.0,1050.0
144490,5650.0,656.0
144491,6476.0,1050.0
144492,0.0,720.0
144493,5098.0,510.0
144494,9193.0,1215.0
144495,10323.0,1300.0
144496,8796.0,1080.0
144497,7586.0,1059.0
144498,5616.0,365.0
144499,3718.0,753.0
144500,4514.0,1152.0
144501,5167.0,900.0
144502,5714.0,790.0
144503,9208.0,715.0
144504,5000.0,2200.0
144505,3438.0,500.0
144506,0.0,530.0
144507,0.0,854.0
144508,7289.0,1500.0
144509,0.0,1700.0
144510,4077.0,417.0
144511,7568.0,1300.0
144512,7207.0,1110.0
144513,9259.0,900.0
144514,5851.0,750.0
144515,0.0,872.0
144516,5000.0,800.0
144517,10759.0,1280.0
144518,10000.0,1100.0
144519,5120.0,625.0
144520,7466.0,340.0
144521,5316.0,800.0
144522,9654.0,3211.0
144523,12857.0,735.0
144524,8000.0,1000.0
144525,0.0,675.0
144526,5231.0,550.0
144527,5376.0,825.0
144528,7600.0,500.0
144529,5208.0,576.0
144530,7534.0,520.0
144531,6404.0,1340.0
144532,7250.0,750.0
144533,0.0,606.0
144534,14545.0,5500.0
144535,7477.0,450.0
144536,0.0,922.0
144537,0.0,650.0
144538,7432.0,1480.0
144539,6600.0,1500.0
144540,6667.0,1500.0
144541,7190.0,1530.0
144542,9182.0,501.0
144543,5666.0,1765.0
144544,8000.0,1200.0
144545,0.0,690.0
144546,6875.0,1600.0
144547,7692.0,2000.0
144548,6314.0,677.0
144549,3909.0,614.0
144550,6364.0,550.0
144551,0.0,565.0
144552,8426.0,1260.0
144553,10000.0,850.0
144554,7818.0,600.0
144555,7831.0,830.0
144556,6323.0,1200.0
144557,6368.0,780.0
144558,6301.0,984.0
144559,9374.0,1677.0
144560,7368.0,950.0
144561,11029.0,948.0
144562,10000.0,2200.0
144563,3750.0,320.0
144564,9887.0,1062.0
144565,4929.0,1120.0
144566,5894.0,1018.0
144567,9312.0,1122.0
144568,0.0,695.0
144569,6522.0,1150.0
144570,9583.0,963.0
144571,3527.0,567.0
144572,6944.0,792.0
144573,7994.0,1376.0
144574,2857.0,700.0
144575,4700.0,800.0
144576,7200.0,1000.0
144577,13402.0,1350.0
144578,4945.0,699.0
144579,6842.0,950.0
144580,0.0,600.0
144581,18667.0,620.0
144582,0.0,728.0
144583,7067.0,650.0
144584,7683.0,646.0
144585,6667.0,900.0
144586,4737.0,580.0
144587,3780.0,582.0
144588,12121.0,2850.0
144589,4000.0,550.0
144590,6142.0,1384.0
144591,15385.0,1300.0
144592,7667.0,914.0
144593,4260.0,750.0
144594,7372.0,1140.0
144595,5985.0,510.0
144596,7372.0,1560.0
144597,2685.0,480.0
144598,6000.0,520.0
144599,5245.0,1430.0
144600,6959.0,1300.0
144601,8916.0,445.0
144602,4274.0,380.0
144603,11765.0,398.0
144604,4797.0,700.0
144605,4066.0,910.0
144606,9018.0,960.0
144607,3384.0,450.0
144608,6122.0,720.0
144609,4842.0,810.0
144610,0.0,385.0
144611,6087.0,788.0
144612,8818.0,836.0
144613,7109.0,782.0
144614,10656.0,500.0
144615,6469.0,1165.0
144616,5343.0,805.0
144617,5317.0,735.0
144618,9286.0,1200.0
144619,4500.0,400.0
144620,5890.0,650.0
144621,8736.0,1050.0
144622,15960.0,1490.0
144623,10460.0,891.0
144624,16976.0,3000.0
144625,4717.0,530.0
144626,9444.0,630.0
144627,10400.0,1250.0
144628,6700.0,1000.0
144629,6620.0,1027.0
144630,10192.0,520.0
144631,6111.0,900.0
144632,13429.0,1280.0
144633,4778.0,900.0
144634,8730.0,460.0
144635,6993.0,858.0
144636,5977.0,500.0
144637,8200.0,880.0
144638,8381.0,1050.0
144639,8218.0,1094.0
144640,8393.0,1120.0
144641,4348.0,1035.0
144642,8333.0,1800.0
144643,2769.0,650.0
144644,3188.0,941.0
144645,7340.0,1049.0
144646,7052.0,1106.0
144647,7233.0,1106.0
144648,7407.0,1080.0
144649,6348.0,1150.0
144650,6667.0,1200.0
144651,5152.0,1650.0
144652,4095.0,2100.0
144653,5278.0,1800.0
144654,17222.0,1920.0
144655,7860.0,900.0
144656,14205.0,1240.0
144657,5252.0,914.0
144658,6457.0,733.0
144659,3186.0,565.0
144660,6364.0,1100.0
144661,0.0,344.0
144662,11184.0,2800.0
144663,3588.0,850.0
144664,4104.0,804.0
144665,7000.0,700.0
144666,6667.0,750.0
144667,0.0,630.0
144668,5281.0,660.0
144669,6667.0,600.0
144670,6572.0,689.0
144671,6471.0,650.0
144672,6126.0,780.0
144673,5639.0,1330.0
144674,6190.0,1260.0
144675,5769.0,900.0
144676,6849.0,675.0
144677,0.0,585.0
144678,7662.0,1086.0
144679,0.0,1036.0
144680,7333.0,750.0
144681,6316.0,1380.0
144682,6000.0,560.0
144683,6281.0,1592.0
144684,4873.0,513.0
144685,7998.0,810.0
144686,10526.0,3800.0
144687,10756.0,3719.0
144688,10756.0,3719.0
144689,11588.0,3797.0
144690,8092.0,865.0
144691,3130.0,639.0
144692,4105.0,1360.0
144693,11579.0,3800.0
144694,10169.0,1150.0
144695,9483.0,1650.0
144696,3968.0,630.0
144697,4134.0,629.0
144698,10577.0,1110.0
144699,5163.0,707.0
144700,5366.0,410.0
144701,5556.0,750.0
144702,6835.0,395.0
144703,7557.0,543.0
144704,6855.0,1100.0
144705,8333.0,430.0
144706,4096.0,480.0
144707,8763.0,970.0
144708,11053.0,800.0
144709,11136.0,1687.0
144710,8157.0,764.0
144711,9975.0,602.0
144712,5534.0,759.0
144713,6621.0,500.0
144714,5854.0,665.0
144715,7000.0,950.0
144716,5229.0,550.0
144717,7719.0,711.0
144718,6774.0,440.0
144719,20652.0,3520.0
144720,14483.0,1350.0
144721,13871.0,1050.0
144722,7895.0,950.0
144723,7870.0,757.0
144724,6000.0,1250.0
144725,2943.0,773.0
144726,7987.0,1265.0
144727,6880.0,1000.0
144728,6200.0,1000.0
144729,6200.0,1000.0
144730,7309.0,862.0
144731,6600.0,1000.0
144732,6733.0,1010.0
144733,8659.0,620.0
144734,11538.0,1140.0
144735,5000.0,700.0
144736,13824.0,1250.0
144737,4065.0,415.0
144738,7500.0,1000.0
144739,17738.0,1774.0
144740,6522.0,840.0
144741,4677.0,480.0
144742,10828.0,1164.0
144743,4867.0,510.0
144744,7083.0,850.0
144745,4713.0,679.0
144746,4286.0,750.0
144747,5053.0,740.0
144748,20929.0,1615.0
144749,8895.0,3800.0
144750,0.0,269.0
144751,4925.0,670.0
144752,4848.0,825.0
144753,8111.0,694.0
144754,4149.0,725.0
144755,3803.0,530.0
144756,18478.0,4600.0
144757,4284.0,500.0
144758,10140.0,550.0
144759,10966.0,1252.0
144760,9158.0,809.0
144761,5391.0,930.0
144762,6373.0,1569.0
144763,8438.0,3200.0
144764,5533.0,700.0
144765,5528.0,480.0
144766,9843.0,480.0
144767,3887.0,470.0
144768,12500.0,2200.0
144769,3875.0,800.0
144770,0.0,520.0
144771,7015.0,784.0
144772,8929.0,950.0
144773,6438.0,699.0
144774,3810.0,630.0
144775,0.0,527.0
144776,7586.0,580.0
144777,7857.0,560.0
144778,7077.0,650.0
144779,17647.0,2200.0
144780,7114.0,1350.0
144781,11034.0,1160.0
144782,4558.0,1350.0
144783,6610.0,1180.0
144784,5556.0,954.0
144785,9479.0,930.0
144786,4399.0,608.0
144787,8994.0,1105.0
144788,7678.0,804.0
144789,7080.0,565.0
144790,6296.0,1100.0
144791,0.0,460.0
144792,13333.0,1500.0
144793,8651.0,550.0
144794,5561.0,989.0
144795,6373.0,1020.0
144796,6373.0,1020.0
144797,11077.0,1300.0
144798,8286.0,1750.0
144799,8067.0,1250.0
144800,7166.0,628.0
144801,5952.0,750.0
144802,8333.0,1500.0
144803,9211.0,1500.0
144804,4737.0,584.0
144805,7692.0,650.0
144806,6701.0,734.0
144807,8250.0,1200.0
144808,11464.0,2268.0
144809,10183.0,1098.0
144810,0.0,2700.0
144811,8901.0,955.0
144812,9706.0,1700.0
144813,4820.0,520.0
144814,9160.0,1310.0
144815,5500.0,800.0
144816,8591.0,1164.0
144817,10519.0,3040.0
144818,6985.0,650.0
144819,7759.0,580.0
144820,4615.0,260.0
144821,0.0,798.0
144822,6000.0,520.0
144823,7778.0,1027.0
144824,0.0,980.0
144825,5821.0,1133.0
144826,14286.0,1575.0
144827,5000.0,670.0
144828,13253.0,1770.0
144829,13425.0,2141.0
144830,5435.0,460.0
144831,8304.0,578.0
144832,6820.0,922.0
144833,5309.0,1007.0
144834,4190.0,525.0
144835,0.0,1062.0
144836,6182.0,1100.0
144837,6307.0,983.0
144838,12579.0,1175.0
144839,5915.0,530.0
144840,13745.0,2387.0
144841,7586.0,1130.0
144842,6390.0,1650.0
144843,5565.0,729.0
144844,6455.0,850.0
144845,7211.0,1775.0
144846,3793.0,435.0
144847,3445.0,1045.0
144848,9097.0,728.0
144849,9622.0,1350.0
144850,9677.0,1250.0
144851,9594.0,886.0
144852,5279.0,725.0
144853,10435.0,1000.0
144854,4130.0,920.0
144855,6316.0,950.0
144856,5195.0,510.0
144857,6780.0,830.0
144858,7000.0,430.0
144859,6261.0,800.0
144860,6364.0,1050.0
144861,11875.0,3200.0
144862,4154.0,600.0
144863,5619.0,720.0
144864,2778.0,1100.0
144865,9028.0,1000.0
144866,9779.0,1209.0
144867,8556.0,450.0
144868,10873.0,2247.0
144869,13333.0,1720.0
144870,7824.0,983.0
144871,9559.0,1360.0
144872,8929.0,560.0
144873,6000.0,550.0
144874,5109.0,525.0
144875,11013.0,908.0
144876,3826.0,376.0
144877,7555.0,1370.0
144878,9130.0,1150.0
144879,8690.0,1050.0
144880,4655.0,640.0
144881,8276.0,1450.0
144882,13333.0,1650.0
144883,0.0,1810.0
144884,8150.0,1227.0
144885,7262.0,1249.0
144886,4765.0,790.0
144887,5196.0,737.0
144888,7719.0,1135.0
144889,5333.0,486.0
144890,4732.0,488.0
144891,7973.0,3010.0
144892,7335.0,3340.0
144893,8333.0,3000.0
144894,4000.0,950.0
144895,6519.0,950.0
144896,6726.0,1130.0
144897,8600.0,740.0
144898,4240.0,566.0
144899,7541.0,430.0
144900,5122.0,640.0
144901,13083.0,1661.0
144902,9391.0,1278.0
144903,8556.0,450.0
144904,5556.0,540.0
144905,6833.0,504.0
144906,12422.0,2300.0
144907,6481.0,540.0
144908,9500.0,730.0
144909,7513.0,2795.0
144910,8050.0,2795.0
144911,8821.0,2664.0
144912,8065.0,3100.0
144913,6429.0,1400.0
144914,6963.0,1350.0
144915,6333.0,1500.0
144916,6786.0,1400.0
144917,7037.0,1350.0
144918,5376.0,837.0
144919,7273.0,1100.0
144920,8846.0,1300.0
144921,7806.0,900.0
144922,6174.0,762.0
144923,8333.0,924.0
144924,4587.0,545.0
144925,5834.0,900.0
144926,12370.0,1190.0
144927,4486.0,410.0
144928,0.0,1167.0
144929,4801.0,650.0
144930,9615.0,1050.0
144931,14201.0,1350.0
144932,6154.0,650.0
144933,6000.0,500.0
144934,7407.0,1050.0
144935,15108.0,5626.0
144936,5547.0,474.0
144937,2459.0,610.0
144938,10467.0,2300.0
144939,7528.0,1262.0
144940,10645.0,1200.0
144941,7498.0,1227.0
144942,5745.0,680.0
144943,11429.0,630.0
144944,6545.0,550.0
144945,12857.0,1720.0
144946,9924.0,5165.0
144947,9449.0,650.0
144948,5319.0,671.0
144949,0.0,670.0
144950,4889.0,700.0
144951,0.0,365.0
144952,5263.0,420.0
144953,8824.0,850.0
144954,6364.0,550.0
144955,8767.0,630.0
144956,5825.0,515.0
144957,5294.0,575.0
144958,4923.0,650.0
144959,5077.0,500.0
144960,7288.0,688.0
144961,8806.0,1620.0
144962,7562.0,648.0
144963,5769.0,1040.0
144964,11660.0,912.0
144965,8800.0,1400.0
144966,4667.0,820.0
144967,13235.0,680.0
144968,9630.0,1250.0
144969,6842.0,950.0
144970,17105.0,7600.0
144971,0.0,709.0
144972,6032.0,690.0
144973,15147.0,3400.0
144974,5692.0,900.0
144975,5721.0,1040.0
144976,5467.0,750.0
144977,5825.0,1030.0
144978,0.0,1005.0
144979,5725.0,1118.0
144980,0.0,1250.0
144981,10000.0,1300.0
144982,7391.0,900.0
144983,6339.0,510.0
144984,5673.0,1040.0
144985,4680.0,641.0
144986,3333.0,690.0
144987,9160.0,1310.0
144988,13447.0,3200.0
144989,7665.0,1109.0
144990,10286.0,1750.0
144991,3800.0,400.0
144992,11414.0,587.0
144993,5851.0,730.0
144994,6536.0,7940.0
144995,3690.0,800.0
144996,5581.0,487.0
144997,8209.0,980.0
144998,6306.0,1200.0
144999,7132.0,530.0
145000,5424.0,590.0
145001,4483.0,580.0
145002,8955.0,733.0
145003,7833.0,600.0
145004,6356.0,1180.0
145005,6610.0,1180.0
145006,6667.0,1200.0
145007,6949.0,1180.0
145008,5889.0,900.0
145009,4000.0,1550.0
145010,6552.0,870.0
145011,5669.0,480.0
145012,4399.0,885.0
145013,6667.0,600.0
145014,5915.0,710.0
145015,0.0,1280.0
145016,5037.0,550.0
145017,5263.0,850.0
145018,6725.0,1144.0
145019,5463.0,512.0
145020,5056.0,712.0
145021,6308.0,560.0
145022,9766.0,640.0
145023,8667.0,1200.0
145024,12778.0,2898.0
145025,6098.0,738.0
145026,9677.0,465.0
145027,9328.0,690.0
145028,8348.0,830.0
145029,14091.0,2979.0
145030,7034.0,1070.0
145031,6839.0,658.0
145032,6657.0,691.0
145033,6527.0,1149.0
145034,6527.0,1149.0
145035,6609.0,1150.0
145036,6471.0,1190.0
145037,6701.0,1149.0
145038,6745.0,1149.0
145039,5469.0,488.0
145040,9231.0,1300.0
145041,0.0,582.0
145042,6993.0,1300.0
145043,4174.0,850.0
145044,11268.0,2200.0
145045,8502.0,1235.0
145046,8400.0,500.0
145047,4889.0,900.0
145048,0.0,980.0
145049,9476.0,1650.0
145050,18636.0,1100.0
145051,6311.0,677.0
145052,9375.0,1150.0
145053,7890.0,852.0
145054,5141.0,817.0
145055,7391.0,1353.0
145056,0.0,1700.0
145057,7810.0,1050.0
145058,4913.0,804.0
145059,4321.0,810.0
145060,4664.0,804.0
145061,4975.0,804.0
145062,4374.0,750.0
145063,6130.0,1044.0
145064,4694.0,683.0
145065,5053.0,760.0
145066,7333.0,1500.0
145067,14286.0,2100.0
145068,4734.0,676.0
145069,0.0,850.0
145070,8182.0,1050.0
145071,8306.0,1204.0
145072,6818.0,825.0
145073,10000.0,1700.0
145074,12222.0,900.0
145075,10000.0,3800.0
145076,0.0,400.0
145077,6222.0,659.0
145078,6316.0,643.0
145079,8687.0,1450.0
145080,6545.0,550.0
145081,11579.0,475.0
145082,14159.0,1130.0
145083,16258.0,40.0
145084,9667.0,2600.0
145085,5375.0,590.0
145086,10000.0,1300.0
145087,6421.0,714.0
145088,0.0,363.0
145089,4220.0,495.0
145090,0.0,721.0
145091,0.0,575.0
145092,8723.0,385.0
145093,5109.0,685.0
145094,6346.0,2600.0
145095,3200.0,500.0
145096,8676.0,1622.0
145097,9722.0,1280.0
145098,9840.0,1205.0
145099,16207.0,2350.0
145100,10000.0,3800.0
145101,10636.0,1100.0
145102,5467.0,600.0
145103,6824.0,850.0
145104,8909.0,900.0
145105,5377.0,780.0
145106,0.0,956.0
145107,5385.0,500.0
145108,8441.0,950.0
145109,7032.0,711.0
145110,4545.0,490.0
145111,5899.0,751.0
145112,9905.0,525.0
145113,4800.0,720.0
145114,5200.0,420.0
145115,4834.0,732.0
145116,5500.0,1192.0
145117,5500.0,1636.0
145118,3741.0,550.0
145119,6599.0,985.0
145120,14046.0,1349.0
145121,4640.0,500.0
145122,11455.0,913.0
145123,4762.0,800.0
145124,10036.0,1195.0
145125,5333.0,1111.0
145126,5846.0,650.0
145127,7826.0,870.0
145128,5675.0,2100.0
145129,6292.0,821.0
145130,8846.0,2000.0
145131,5292.0,950.0
145132,5228.0,700.0
145133,6200.0,770.0
145134,0.0,604.0
145135,4219.0,500.0
145136,9510.0,999.0
145137,5949.0,1000.0
145138,0.0,696.0
145139,9500.0,500.0
145140,11500.0,800.0
145141,9375.0,1600.0
145142,8738.0,850.0
145143,4167.0,600.0
145144,8386.0,725.0
145145,9565.0,480.0
145146,7889.0,900.0
145147,5753.0,1043.0
145148,9615.0,2600.0
145149,4315.0,468.0
145150,4594.0,638.0
145151,5680.0,500.0
145152,3472.0,1037.0
145153,7394.0,920.0
145154,8571.0,875.0
145155,7438.0,600.0
145156,8333.0,540.0
145157,7692.0,650.0
145158,8475.0,590.0
145159,8475.0,590.0
145160,8462.0,650.0
145161,8462.0,650.0
145162,4286.0,2350.0
145163,6018.0,550.0
145164,6296.0,1148.0
145165,7571.0,810.0
145166,0.0,1100.0
145167,7619.0,850.0
145168,7429.0,1020.0
145169,8571.0,1100.0
145170,8211.0,950.0
145171,8600.0,3500.0
145172,9847.0,970.0
145173,7544.0,570.0
145174,14444.0,1100.0
145175,16667.0,2400.0
145176,15686.0,465.0
145177,0.0,560.0
145178,9426.0,950.0
145179,7726.0,704.0
145180,7286.0,740.0
145181,5845.0,675.0
145182,5835.0,677.0
145183,0.0,600.0
145184,9375.0,770.0
145185,3789.0,950.0
145186,5944.0,500.0
145187,6923.0,1300.0
145188,9184.0,900.0
145189,5652.0,1150.0
145190,4615.0,420.0
145191,4396.0,455.0
145192,8609.0,850.0
145193,8824.0,650.0
145194,0.0,0.0
145195,6167.0,480.0
145196,4925.0,1330.0
145197,25304.0,988.0
145198,7016.0,1150.0
145199,21538.0,1300.0
145200,8571.0,750.0
145201,6192.0,659.0
145202,7000.0,1150.0
145203,13131.0,1650.0
145204,5417.0,1000.0
145205,6154.0,650.0
145206,0.0,834.0
145207,0.0,2400.0
145208,3333.0,540.0
145209,5387.0,508.0
145210,7333.0,1080.0
145211,11602.0,3370.0
145212,7429.0,740.0
145213,5500.0,850.0
145214,7867.0,540.0
145215,6028.0,1000.0
145216,8750.0,1100.0
145217,9425.0,1572.0
145218,16246.0,1310.0
145219,4250.0,400.0
145220,8625.0,1300.0
145221,5669.0,836.0
145222,7963.0,788.0
145223,5972.0,988.0
145224,6667.0,1050.0
145225,8750.0,480.0
145226,0.0,615.0
145227,5601.0,756.0
145228,10499.0,1356.0
145229,7800.0,2500.0
145230,10205.0,1950.0
145231,9091.0,2200.0
145232,7178.0,4040.0
145233,3455.0,550.0
145234,4923.0,650.0
145235,4174.0,1078.0
145236,3691.0,596.0
145237,7000.0,650.0
145238,4700.0,670.0
145239,7426.0,4040.0
145240,6832.0,1171.0
145241,16667.0,550.0
145242,7500.0,2000.0
145243,5714.0,750.0
145244,5168.0,861.0
145245,7547.0,745.0
145246,5537.0,669.0
145247,6400.0,450.0
145248,7727.0,1050.0
145249,6012.0,2000.0
145250,0.0,400.0
145251,5329.0,724.0
145252,5851.0,730.0
145253,4539.0,705.0
145254,10280.0,850.0
145255,4706.0,633.0
145256,0.0,640.0
145257,7692.0,485.0
145258,12500.0,3000.0
145259,0.0,2028.0
145260,11667.0,900.0
145261,6000.0,500.0
